time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
56,1,2006,0,1,6.5,152000,687,41,80,5.895987,12,0,0,26.428720000000002,134.4,36.15,0.19,-0.19,-0.5,-0.31,98066.81,0.04569764,0.7921303000000001,1.295687,-0.5,0.1,0.52,-0.09,-0.87
26,1,2003,0,1,7.25,240000,656,41,80,2.334875,12,0,0,35.88841,179.2,26.92,0.93,-0.79,-0.71,0.22,110670.7,0.14291210000000001,1.134766,1.43692,0.2,0.0,0.19,3.5,0.86
72,0,2006,0,0,8.625,125000,792,32,72,5.54256,12,0,0,15.679429999999998,130.4,26.62,2.045,-1.45,-2.04,0.005,90980.48,0.01632807,0.6991866,1.35673,-0.7,-0.2,0.65,0.39,-1.17
31,1,2003,0,1,8.125,103000,682,47,80,2.2319419999999996,12,0,0,9.041011,116.71,11.65,2.335,-1.93,-2.2,0.135,40900.73,0.03280984,0.9078646,1.188511,0.5,0.2,-1.01,2.73,-0.46
23,1,2001,0,1,7.25,152000,660,36,95,1.983414,12,0,0,7.559388,112.4,11.3,0.34,-0.65,-0.32,0.02,27100.2,0.04454157,0.9891319,1.225606,0.4,0.1,-1.37,0.47,-0.1
20,1,2004,0,1,6.875,175000,623,24,90,1.653143,11,1,0,14.6396,138.75,17.41,1.475,-0.43,-0.82,0.655,46735.84,0.09133780000000001,0.9717709000000001,1.212601,-0.3,0.0,0.02,2.89,0.21
10,1,2002,0,1,6.375,253000,741,34,34,2.655494,12,0,0,8.093682000000001,133.89,12.28,0.155,-0.39,-0.8,-0.645,566084.3,0.0780247,0.9854312,1.280604,0.6,-0.1,-0.71,2.64,1.03
39,1,2005,0,1,7.5,114000,795,44,75,3.059211,12,0,0,66.71715,128.5,27.85,1.73,-0.98,-0.99,0.74,74430.69,0.1721747,1.1459620000000001,0.8591163,-0.2,-0.1,-0.32,0.96,-2.21
25,1,2003,0,1,7.5,260000,642,36,42,1.9152689999999999,12,0,0,27.28691,157.85,36.22,1.52,-0.46,-0.74,0.78,506073.0,0.1090579,1.066115,1.430699,0.5,0.1,0.4,3.33,1.09
12,1,2002,0,1,6.875,243000,704,47,78,1.040535,12,0,0,6.8726389999999995,147.42,6.93,0.565,-0.71,-0.71,-0.145,85711.93,0.06445869,0.9555049000000001,1.379353,0.7,-0.1,-0.63,2.36,-0.05
15,2,2003,1,0,6.875,154000,682,41,95,1.10474,3,9,0,3.70175,133.49,6.25,0.935,0.03,-0.28,0.655,17396.33,0.03287929,0.8681540000000001,1.258498,0.5,-0.1,0.35,3.37,1.01
15,1,2003,0,1,7.25,120000,770,35,80,1.550167,12,0,0,21.72372,135.86,16.8,0.93,-0.48,-0.23,0.7,50408.71,0.1455766,1.1159700000000001,1.0821610000000002,0.1,-0.1,0.19,3.5,0.86
13,1,2005,0,1,6.375,252000,705,28,90,1.007131,12,0,0,34.96736,157.31,35.44,0.685,0.09,0.11,0.795,93247.01,0.21695389999999998,1.214793,1.075077,-0.5,-0.2,0.09,1.63,-1.52
31,1,2005,0,1,5.875,70000,725,27,80,3.631414,12,0,0,7.453419,134.48,5.65,-0.275,0.5,0.36,0.085,23718.19,0.02094327,0.7136529,1.2139389999999999,-0.6,0.0,0.36,0.75,-1.59
21,1,2003,0,1,6.75,126000,646,35,77,2.510238,12,0,0,21.01389,123.8,19.78,0.85,-1.34,-1.3,-0.45,66944.07,0.1292931,1.073106,1.130599,0.9,0.1,-0.99,2.88,-0.51
13,1,2001,0,1,8.25,160000,743,33,56,3.387375,12,0,0,5.80671,136.9,10.86,1.13,-0.85,-1.01,0.12,153799.2,0.05827811,0.9949061,1.440584,0.1,0.4,-0.85,1.27,0.94
35,1,2002,0,1,7.5,138000,748,35,80,4.97235,12,0,0,37.48771,119.8,67.36,1.16,-1.27,-1.42,-0.26,137350.9,0.13106669999999998,1.066685,1.526341,1.2,0.0,-0.59,2.97,1.24
53,1,2004,0,1,7.875,57000,675,18,63,4.2486489999999995,12,0,0,18.4137,123.71,18.07,1.555,-1.94,-1.93,-0.375,49113.54,0.02879071,0.8225180000000001,1.255221,-0.9,-0.2,1.15,3.7,1.2
22,1,2005,0,1,5.875,140000,742,50,80,2.136714,10,2,0,7.860110000000001,207.62,14.2,-0.345,0.64,0.82,0.475,49960.38,0.04148631,0.7472025999999999,1.83276,-0.6,-0.2,0.24,0.58,-1.46
9,1,2001,0,1,6.875,188000,645,14,75,0.845615,12,0,0,4.765135,164.61,8.78,-0.285,-0.05,0.04,-0.245,77213.62,0.09278243,1.0232379999999999,1.580262,1.7,0.6,-0.15,3.4,3.93
29,1,2002,0,1,7.75,115000,728,25,71,2.158435,11,1,0,25.37781,143.07,54.63,1.44,-2.16,-1.91,-0.47,111301.5,0.1153057,1.044211,1.616666,0.6,0.0,-0.63,2.36,-0.05
15,1,2003,0,1,6.75,104000,753,45,77,1.0976700000000001,12,0,0,8.03235,135.43,7.89,0.81,-1.18,-0.82,-0.01,39689.9,0.06201833,0.9275434000000001,1.2334559999999999,0.3,0.1,-0.67,3.08,0.11
9,1,2001,0,1,7.875,125000,758,34,95,0.58632,12,0,0,2.395924,126.1,6.92,0.955,-0.27,-0.21,0.745,14532.52,0.02612507,0.964166,1.299075,1.8,0.4,-0.86,1.61,1.87
29,1,2002,0,1,8.5,80000,778,45,31,1.9430619999999998,12,0,0,32.24391,131.64,49.25,2.51,-2.57,-2.63,-0.12,276167.7,0.1235235,1.078573,1.439889,1.4,0.2,-0.86,2.24,0.15
41,1,2004,0,1,7.125,170000,749,35,32,3.699824,12,0,0,75.24433,150.92,115.03,1.405,-1.05,-1.31,0.095,772454.1,0.2062298,1.2635319999999999,1.454856,-0.7,-0.2,-0.11,2.12,-1.25
2,1,2006,0,1,6.875,417000,779,26,75,0.0,12,0,0,0.5727171,316.06,0.0,0.255,0.12,0.04,0.295,138666.7,0.07703905,1.305767,1.451162,-0.5,-0.1,0.97,0.39,-0.91
3,1,2004,0,1,6.25,271000,794,28,95,0.0,12,0,0,-0.01034119,193.58,2.13,0.57,-0.15,-0.21,0.36,17337.75,0.07046462,0.9940163000000001,1.5177040000000002,0.4,-0.1,0.1,3.27,0.39
7,1,2003,0,1,6.5,301000,704,53,62,1.018,10,1,1,3.881589,141.32,3.48,0.71,0.02,-0.52,0.19,198840.3,0.08739761,0.9808587999999999,1.21612,0.1,0.0,-1.25,2.83,-0.67
8,1,2003,0,1,6.375,110000,655,10,88,3.5831190000000004,12,0,0,3.055176,197.59,4.98,0.435,-0.05,0.01,0.445,21891.06,0.02646651,0.8857183000000001,1.825705,1.3,0.3,-0.67,3.08,0.11
36,1,2003,0,1,7.375,180000,756,31,79,5.226,12,0,0,41.85755,132.8,22.14,1.435,-1.85,-2.05,-0.615,95241.02,0.125722,1.117365,1.1069280000000001,0.2,0.1,-0.67,3.08,0.11
24,1,2003,0,1,7.75,93000,701,50,80,2.008645,12,0,0,24.49756,135.65,38.86,1.85,-1.05,-1.22,0.63,58420.47,0.1241825,1.061347,1.389378,-0.6,0.0,-0.99,2.88,-0.51
18,2,2001,1,0,8.125,65000,670,15,95,0.3346406,3,7,2,5.539733,119.25,9.56,1.205,-1.29,-1.31,-0.105,8983.363000000001,0.03024314,0.9744617,1.244669,0.8,0.4,-0.86,1.61,1.87
16,1,2005,0,1,5.875,236000,784,28,80,1.6925849999999998,12,0,0,6.455289,140.52,5.21,-0.345,0.34,0.5,0.155,73932.09,0.05623697,0.7437649000000001,1.209641,-0.6,-0.1,0.24,0.58,-1.46
9,1,2002,0,1,7.0,115000,768,32,36,1.481565,12,0,0,4.392062,157.4,5.24,0.78,-0.83,-0.94,-0.16,216782.9,0.04014757,0.9342578000000001,1.502947,0.9,-0.2,-0.71,2.64,1.03
15,1,2001,0,1,8.0,138000,766,25,74,0.6937956000000001,12,0,0,2.3177119999999998,128.95,5.97,0.84,-0.65,-0.52,0.32,57656.84,0.02048566,0.9518718,1.321842,2.5,0.7,-0.15,3.4,3.93
20,1,2002,0,1,8.875,247000,623,33,95,1.203684,11,1,0,7.869364999999999,126.12,11.26,2.535,-0.59,-0.79,1.745,39185.91,0.03615164,0.9383669,1.273578,1.4,0.1,-0.59,2.97,1.24
22,1,2003,0,1,7.0,200000,599,40,79,1.7477,3,9,0,34.17372,179.55,26.57,0.68,-0.2,-0.7,-0.02,94123.52,0.14291210000000001,1.134766,1.43692,0.2,0.0,0.19,3.5,0.86
24,1,2002,0,1,8.75,272000,733,37,90,1.281033,12,0,0,21.57832,133.3,9.8,2.76,-1.87,-1.69,1.07,55719.91,0.1116434,1.039103,1.182347,1.5,0.6,-0.86,2.24,0.15
3,1,2003,0,1,6.125,193000,696,22,80,0.5181347,12,0,0,1.9694639999999999,142.95,1.6,0.335,0.06,0.0,0.335,51950.24,0.06027746,0.9439287000000001,1.2615180000000001,0.4,0.2,-1.25,2.83,-0.67
49,1,2003,0,1,7.375,103000,707,30,95,4.869408,11,1,0,17.62592,127.99,35.47,1.055,-1.49,-1.48,-0.425,40483.38,0.02398069,0.8747233,1.4782899999999999,0.4,-0.1,0.19,3.5,0.86
45,1,2003,0,1,6.875,146000,669,40,90,7.596151,12,0,0,42.64137,120.0,20.44,1.085,-2.0,-1.84,-0.755,54944.45,0.140603,1.095151,1.077982,0.2,0.0,-1.01,2.73,-0.46
20,1,2002,0,1,8.0,152000,777,34,95,1.430395,12,0,0,16.90697,155.78,27.48,1.45,-0.79,-1.18,0.27,38398.62,0.09092224,1.025159,1.571472,0.8,-0.1,-0.35,3.23,1.44
10,1,2002,0,1,7.25,236000,702,38,94,0.8016949000000001,12,0,0,2.500797,130.24,2.68,0.44,-0.48,-0.39,0.05,22122.07,0.04714913,0.9740186,1.257625,2.5,0.3,-0.19,3.19,2.97
57,2,2005,1,0,9.0,85000,628,35,95,3.620047,1,9,2,15.790679999999998,132.82,27.95,3.22,-1.49,-2.21,1.01,26379.13,0.07699477,0.7646859,1.380967,-1.0,-0.2,-0.01,1.56,-1.85
37,1,2005,0,1,6.25,108000,589,31,75,3.7472220000000003,5,7,0,4.73592,159.56,13.01,0.03,0.44,0.29,0.32,51788.29,-0.004368657,0.6953720999999999,1.532115,-0.4,0.2,0.24,0.58,-1.46
37,1,2005,0,1,7.5,104000,722,23,90,2.6082520000000002,12,0,0,79.03583,155.08,87.52,1.73,0.0,-0.45,1.28,78718.11,0.1790019,1.2540719999999999,1.2070020000000001,-0.1,-0.1,-0.02,0.82,-1.98
13,1,2001,0,1,8.0,165000,652,44,62,0.8356364,12,0,0,4.191037000000001,122.44,6.19,0.88,-0.85,-1.01,-0.13,115962.1,0.04177617,0.9935662000000001,1.255768,0.9,0.3,-0.85,1.27,0.94
64,1,2004,0,1,6.75,165000,737,18,79,6.723788000000001,12,0,0,64.26355,109.54,107.74,0.67,-0.68,-0.85,-0.18,260383.7,0.1558437,1.083508,1.4182350000000001,-0.4,-0.1,0.52,3.17,0.09
19,1,2001,0,1,7.75,85000,770,48,37,0.8351548000000001,12,0,0,16.92066,116.19,9.51,1.11,-1.42,-1.49,-0.38,162310.4,0.1117108,1.0336319999999999,1.138291,1.1,0.7,-1.17,2.41,2.78
36,1,2002,0,1,7.75,100000,788,24,71,4.61069,12,0,0,8.069633,122.48,15.67,1.44,-2.09,-1.44,0.0,63475.37,0.03192661,0.9004770000000001,1.310026,0.2,0.0,-0.63,2.36,-0.05
22,1,2003,0,1,7.0,68000,702,57,41,1.918368,12,0,0,9.289688,131.21,8.92,1.06,-0.59,-0.7,0.36,110433.3,0.04592463,0.9014175999999999,1.240955,0.6,0.1,-0.67,3.08,0.11
26,1,2003,0,1,7.25,143000,764,34,95,1.844648,12,0,0,7.946028,158.02,11.82,2.01,-2.06,-1.96,0.05,21273.81,0.02578334,0.8913851999999999,1.537608,1.2,0.4,-1.6,2.41,-0.82
7,1,2001,0,1,8.75,85000,713,30,95,0.9389175999999999,12,0,0,-0.1539277,126.57,3.56,1.63,-0.73,-0.87,0.76,7788.366,0.04338445,0.9947147,1.294508,0.8,0.3,-1.42,0.22,-0.75
20,1,2000,0,1,6.875,240000,765,22,77,1.774929,12,0,0,17.84618,111.18,21.12,-0.855,0.54,0.8,-0.055,135157.1,0.1419203,0.9956377000000001,1.332813,-0.2,-0.2,-0.31,-0.45,-1.41
33,1,2006,0,1,5.375,120000,789,20,53,4.071583,12,0,0,6.977925,152.66,9.12,-1.405,0.82,0.84,-0.565,124827.2,0.009838478000000001,0.6985117,1.3822370000000002,-0.4,0.1,1.11,0.32,-0.71
16,1,2001,0,1,8.5,74000,762,20,95,2.891203,12,0,0,12.8089,133.78,13.98,1.3,-1.13,-1.11,0.19,14174.22,0.09818857,1.004345,1.413761,0.3,0.2,-1.05,1.77,1.12
15,1,2006,0,1,6.0,143000,663,38,75,23.59986,12,0,0,7.173259,138.92,7.99,-0.4,0.47,0.63,0.23,90442.62,0.05306737,0.7669937,1.158715,-0.7,-0.4,0.27,-0.19,-0.94
19,1,2004,0,1,6.375,63000,711,24,64,2.641,12,0,0,5.227302,154.42,12.03,0.365,0.41,-0.3,0.065,44770.05,0.04125431,0.8184083000000001,1.509284,-0.8,-0.2,0.39,3.41,0.58
11,1,2000,0,1,8.375,54000,684,63,80,-0.09451852,12,0,0,2.47617,127.77,2.78,0.695,-0.54,-0.38,0.315,14917.61,0.02355715,1.009973,1.3017040000000002,0.2,0.3,-0.37,-0.37,-1.62
4,1,2006,0,1,6.25,112000,703,33,78,0.0,12,0,0,-0.13396929999999999,244.06,3.71,-0.19,-0.23,-0.18,-0.37,33772.48,0.04977656,1.264428,1.172865,-0.1,0.1,0.62,-0.08,-0.9
6,1,2001,0,1,7.25,211000,675,44,83,0.47393359999999995,12,0,0,1.308392,156.03,1.09,0.09,-0.15,0.13,0.22,45992.78,0.05075365,0.9811235999999999,1.4934459999999998,1.8,0.5,-0.15,3.4,3.93
17,1,2002,0,1,7.0,92000,300,35,89,3.700543,12,0,0,4.415795,135.18,6.81,1.01,-1.52,-1.21,-0.2,19982.83,0.03150345,0.9168125,1.329661,1.0,-0.2,-0.86,2.24,0.15
26,1,2004,0,1,7.875,243000,628,35,80,1.7186419999999998,10,2,0,55.08481999999999,154.53,59.86,2.055,-0.37,-0.52,1.535,182589.4,0.2141674,1.247241,1.206439,-0.8,-0.3,-0.17,2.8,-0.7
11,1,2003,0,1,7.16,95000,750,32,88,1.174168,12,0,0,10.091330000000001,118.02,4.23,1.37,-0.97,-0.76,0.61,17939.25,0.11706589999999999,1.0485959999999999,0.960407,0.0,0.0,-1.25,2.83,-0.67
39,1,2002,0,1,7.375,206000,655,28,80,3.166122,11,1,0,42.63901,111.41,37.72,1.245,-1.87,-1.63,-0.385,144498.9,0.1564021,1.086639,1.167163,0.6,0.1,-0.6,2.82,0.04
9,1,2001,0,1,7.75,182000,704,16,90,0.8357691999999999,12,0,0,3.632762,129.46,2.11,1.11,-0.53,-0.48,0.63,25039.24,0.04047,0.9777306999999998,1.259568,2.2,0.9,-1.17,2.41,2.78
7,1,2005,0,1,7.0,170000,741,48,100,0.6578824000000001,12,0,0,13.52571,182.98,21.13,1.34,-0.28,-0.42,0.92,20749.51,0.29482090000000005,1.2608840000000001,1.1078629999999998,-0.5,0.0,0.07,1.89,-1.38
28,1,2003,0,1,6.875,85000,744,23,74,2.690541,12,0,0,17.50264,125.32,24.71,0.985,-0.67,-1.03,-0.045,54800.33,0.09029534,0.9425697000000001,1.2388350000000001,0.5,0.1,0.25,3.37,0.55
25,1,2003,0,1,6.75,126000,773,41,90,4.418571,12,0,0,19.09156,164.83,31.02,0.96,-1.18,-1.33,-0.37,45914.55,0.07828178,1.01276,1.593058,0.2,0.3,-1.25,2.83,-0.67
4,1,2003,0,1,5.875,185000,756,20,69,0.0,12,0,0,1.284612,152.55,0.73,-0.445,0.88,1.01,0.565,83942.75,0.03308266,0.885085,1.369996,0.0,-0.2,0.19,3.5,0.86
6,1,2001,0,1,7.875,245000,687,49,80,0.4081633,12,0,0,3.232827,176.58,2.69,0.765,0.12,-0.04,0.725,66915.38,0.04541587,0.9851327,1.7338,0.1,0.2,-0.82,1.79,1.38
10,1,2004,0,1,5.375,136000,657,19,80,1.716912,12,0,0,13.369129999999998,156.98,31.6,-0.705,0.21,0.14,-0.565,70555.92,0.1298265,0.9509190000000001,1.402532,-0.8,-0.2,0.52,3.17,0.09
15,1,2001,0,1,8.25,158000,773,28,80,1.035316,12,0,0,11.058689999999999,146.71,17.07,1.53,-1.32,-1.41,0.12,64115.32,0.0948052,1.020325,1.5064540000000002,0.6,0.2,-1.07,2.09,2.29
10,1,2002,0,1,7.0,234000,736,44,80,1.009744,12,0,0,16.922929999999997,161.75,19.14,0.78,-0.39,-0.8,-0.02,95474.55,0.15808870000000003,1.1662139999999999,1.33912,-0.3,-0.2,-0.71,2.64,1.03
15,1,2001,0,1,7.625,180000,589,38,95,0.9140944,12,0,0,11.37076,133.61,20.52,0.505,-1.18,-0.94,-0.435,40218.67,0.10005800000000001,1.003522,1.5198,0.1,0.2,-1.42,0.22,-0.75
71,1,2005,0,1,8.0,52000,703,19,80,7.083596000000001,12,0,0,19.31897,127.36,29.88,2.23,-1.74,-1.99,0.24,31933.16,0.02152723,0.7313084,1.3539,-0.5,-0.2,-0.32,0.96,-2.21
2,1,2005,0,1,6.5,360000,784,37,60,0.0,12,0,0,3.0116680000000002,268.05,15.37,0.73,0.18,0.24,0.97,273641.8,0.1673532,1.3083989999999999,1.364,-0.9,-0.2,-0.32,0.96,-2.21
5,1,2005,0,1,5.625,225000,750,35,68,0.4444444,12,0,0,3.7058089999999995,209.75,7.88,-0.155,0.11,-0.03,-0.185,119313.1,0.06151949,0.9222999,1.549915,-0.7,-0.2,-0.01,1.56,-1.85
72,0,2005,0,0,8.0,36000,733,19,90,7.954083,10,2,0,26.37139,124.74,27.29,1.72,-1.74,-1.78,-0.06,15614.47,0.07660878,0.7568196999999999,1.24004,-0.3,-0.2,0.35,0.66,-1.46
41,1,2003,0,1,7.5,112000,731,35,69,3.4559550000000003,12,0,0,38.51778,107.39,14.16,2.26,-3.19,-3.07,-0.81,75592.2,0.10905039999999999,1.054758,0.9299789,0.3,0.1,-1.6,2.41,-0.82
14,1,2003,0,1,6.375,120000,764,28,47,1.3425,12,0,0,14.9392,123.17,7.79,1.135,-1.83,-1.52,-0.385,153078.0,0.1009503,1.079083,0.9793881,0.5,0.1,-1.6,2.41,-0.82
15,1,2001,0,1,8.5,160000,659,43,85,0.955125,12,0,0,5.118263,127.25,13.04,1.47,-1.2,-1.59,-0.12,49052.99,0.04184975,0.9855975,1.346516,1.0,0.3,-0.81,1.73,1.64
25,1,2006,0,1,6.0,165000,696,23,75,4.811879,12,0,0,63.52307,182.78,104.4,-0.31,0.59,0.59,0.28,188598.9,0.05362482,1.218755,1.418021,-0.5,-0.2,0.52,-0.09,-0.87
47,1,2003,0,1,7.875,53000,762,38,62,17.08858,12,0,0,24.64235,116.16,30.4,1.935,-1.94,-1.82,0.115,62706.73,0.07335937,0.9426507,1.241125,-0.4,-0.1,-0.67,3.08,0.11
29,1,2003,0,1,8.125,122000,724,47,90,1.6880330000000001,12,0,0,6.501591,129.69,9.33,2.215,-1.91,-1.82,0.395,25366.93,0.03083693,0.8893957,1.301956,-0.1,0.5,-1.47,2.68,-0.81
5,1,2001,0,1,8.375,138000,738,33,76,0.0,12,0,0,0.610071,157.95,6.98,1.225,-0.64,-0.73,0.495,51229.2,0.04093886,0.9994161,1.643991,0.7,0.3,-1.5,0.01,-1.33
4,1,2002,0,1,7.25,167000,733,42,80,0.5988024000000001,12,0,0,-0.11271480000000002,158.65,0.91,1.12,-0.21,-0.09,1.03,43947.37,0.04243606,0.9193546999999999,1.476022,0.1,0.1,-0.6,2.82,0.04
45,1,2002,0,1,6.5,200000,712,24,84,5.733537999999999,12,0,0,36.9053,111.4,32.0,0.57,-1.15,-1.0,-0.43,117366.1,0.13652899999999998,1.073106,1.133038,-0.2,0.1,-1.06,2.84,-0.56
25,1,2003,0,1,8.125,60000,672,27,75,2.335267,12,0,0,4.098481,127.45,7.32,2.225,-1.11,-1.25,0.975,25995.9,0.014573500000000001,0.8777417,1.2974290000000002,-0.4,0.0,-0.99,2.88,-0.51
26,1,2004,0,1,6.75,132000,787,25,97,2.6375759999999997,12,0,0,16.19714,132.92,8.89,1.35,-1.08,-1.41,-0.06,16665.59,0.07882104,0.9197594000000001,1.163441,-0.6,-0.2,0.02,2.89,0.21
28,1,2001,0,1,7.5,71000,726,51,65,10.31356,12,0,0,6.162049,134.91,15.01,0.34,-0.83,-0.6,-0.26,57706.34,0.02938048,0.9603763000000001,1.455794,1.6,0.8,-0.15,3.4,3.93
14,1,2003,0,1,6.75,257000,766,51,49,1.250467,12,0,0,8.413321,135.94,10.86,0.85,-1.04,-1.26,-0.41,312604.0,0.07383496,0.9691369000000001,1.279965,0.3,0.1,-0.99,2.88,-0.51
19,1,2001,0,1,7.875,239000,697,48,90,1.394815,12,0,0,4.672681,116.37,6.79,0.765,-1.0,-0.95,-0.185,45194.01,0.01475808,0.9721847,1.206999,0.7,0.3,-0.82,1.79,1.38
25,1,2001,0,1,8.25,49000,761,12,90,2.702041,12,0,0,18.39043,119.87,21.97,1.23,-1.38,-0.73,0.5,16747.13,0.10297970000000001,1.0292700000000001,1.287842,2.2,1.4,-1.07,2.78,3.23
31,1,2006,0,1,5.375,262000,767,24,66,3.459349,12,0,0,7.2099779999999996,146.75,11.11,-1.245,0.81,0.73,-0.515,173422.1,0.01411862,0.6993726,1.353242,-0.6,-0.1,0.97,0.39,-0.91
14,1,2006,0,1,6.0,39000,769,38,25,0.6820255999999999,11,1,0,-0.8108818,175.61,-2.38,-0.58,0.49,0.54,-0.04,115151.8,-0.01512228,0.6803864000000001,1.538151,0.1,0.2,0.65,0.39,-1.17
39,1,2003,0,1,7.875,176000,632,35,80,5.578636,12,0,0,21.91828,111.16,28.42,1.965,-2.85,-2.34,-0.375,110065.3,0.08318878,0.9790353,1.187514,0.2,0.0,-1.47,2.68,-0.81
42,1,2005,0,1,6.75,108000,685,25,78,4.20713,12,0,0,31.426409999999997,122.12,20.74,1.1,-0.95,-1.51,-0.41,58520.57,0.07415087,0.8900091,1.0374450000000002,-0.4,-0.2,-0.58,1.3,-2.4
18,1,2002,0,1,8.0,64000,656,32,80,1.8525939999999999,6,6,0,5.235833,134.16,5.96,2.01,-1.27,-1.13,0.88,20739.63,0.03499435,0.9149826999999999,1.3147739999999999,0.1,0.1,-0.86,2.24,0.15
1,1,2005,0,1,6.125,85000,776,32,28,0.0,12,0,0,0.0,216.69,0.0,0.355,0.0,0.0,0.355,218571.4,0.06841501,0.7790763,1.751391,-0.1,0.1,-0.32,0.96,-2.21
29,1,2001,0,1,6.75,159000,727,13,80,2.76495,12,0,0,14.256979999999999,115.53,16.65,-0.28,0.01,0.05,-0.23,72789.8,0.05283099,0.9841969,1.270481,0.8,0.5,-0.81,1.73,1.64
5,1,2001,0,1,9.125,107000,687,41,75,0.0,12,0,0,1.857219,132.56,2.25,2.005,-0.64,-0.56,1.445,37732.25,0.08867189,1.0012020000000001,1.332374,-0.1,0.2,-1.42,0.22,-0.75
14,1,2002,0,1,7.125,275000,697,19,79,1.230618,12,0,0,3.883524,137.53,4.72,0.995,-0.52,-0.51,0.485,88432.23,0.03585241,0.9083553,1.3318290000000002,0.3,0.1,-0.6,2.82,0.04
7,1,2003,0,1,6.5,230000,752,28,56,0.5498261,12,0,0,4.814535,137.66,4.15,1.19,-0.48,-0.82,0.37,194360.6,0.0895574,0.9846893,1.1743540000000001,0.1,-0.1,-1.59,2.5,-0.93
35,1,2003,0,1,8.375,129000,737,32,76,3.381938,12,0,0,11.0365,123.34,19.23,2.465,-2.63,-2.71,-0.245,71563.3,0.03030913,0.9041424000000001,1.313425,0.5,0.2,-1.47,2.68,-0.81
21,1,2005,0,1,5.0,243000,740,15,67,6.609959,12,0,0,56.53549,192.49,95.67,-0.65,-0.13,-0.33,-0.98,313407.7,0.1815628,1.303301,1.4290180000000001,-1.0,-0.3,-0.58,1.3,-2.4
8,1,2004,0,1,6.0,175000,661,42,73,0.8105143,12,0,0,-0.1572947,170.72,3.48,0.6,-0.62,-0.92,-0.32,71031.06,0.025287200000000003,0.8385587999999999,1.567569,-0.2,0.0,0.02,2.89,0.21
44,1,2005,0,1,6.5,80000,773,55,58,4.603975,12,0,0,68.0483,121.94,36.5,0.22,-0.67,-0.6,-0.38,102900.8,0.11920209999999999,1.1412440000000001,0.8570084000000001,0.4,0.4,0.35,0.66,-1.46
14,1,2001,0,1,7.5,146000,735,40,80,1.6013700000000002,12,0,0,4.939664,131.4,10.21,0.78,-1.1,-1.27,-0.49,53018.56,0.04667953,0.9787433000000001,1.3578709999999998,0.8,0.5,-1.07,2.09,2.29
7,1,2001,0,1,8.25,156000,715,32,80,0.6622581,12,0,0,2.223029,124.56,3.54,1.13,-0.73,-0.87,0.26,45282.88,0.06279481,1.001226,1.266027,-0.4,0.2,-1.42,0.22,-0.75
6,1,2003,0,1,6.5,144000,747,40,95,0.6944444000000001,12,0,0,5.1312169999999995,134.33,5.01,0.71,-0.09,-0.34,0.37,14232.27,0.09468961,0.9877303,1.162123,-0.6,0.0,-1.25,2.83,-0.67
29,1,2005,0,1,6.75,125000,700,30,52,2.70384,12,0,0,8.766729,137.94,5.28,0.97,0.31,-0.15,0.82,127965.7,0.04065685,0.7667379,1.226925,-0.6,-0.2,-0.01,1.56,-1.85
38,1,2002,0,1,7.375,70000,711,39,84,3.862886,12,0,0,17.06147,113.83,11.17,0.825,-0.61,-0.68,0.145,24214.75,0.049713400000000005,0.9621796999999999,1.142047,1.1,-0.1,-0.35,3.23,1.44
9,1,2003,0,1,6.0,88000,782,16,90,1.5576020000000002,12,0,0,10.871039999999999,121.25,6.84,0.06,0.39,0.15,0.21,16664.34,0.1086238,1.065834,0.939624,0.3,-0.1,0.35,3.37,1.01
4,1,2001,0,1,7.75,185000,752,31,73,0.0,12,0,0,0.6554585999999999,128.4,2.09,0.84,-0.35,-0.22,0.62,72549.72,0.02641882,0.9864445,1.296403,0.6,0.3,-1.37,0.47,-0.1
21,1,2006,0,1,5.375,175000,695,35,62,2.367714,12,0,0,13.260129999999998,179.89,-3.51,-1.065,0.65,0.63,-0.435,105894.2,0.01348197,0.9847934000000002,1.072007,-0.2,0.2,0.62,-0.08,-0.9
16,1,2004,0,1,6.375,112000,702,35,80,1.542411,12,0,0,18.03274,176.48,3.22,0.795,0.03,-0.55,0.245,32281.9,0.11913419999999998,1.1217489999999999,1.224418,-0.7,-0.4,0.18,3.15,0.42
20,1,2001,0,1,8.125,132000,774,30,80,1.208977,12,0,0,8.471828,131.5,12.45,0.925,-0.72,-0.76,0.165,50217.52,0.04418904,0.9947826,1.390547,0.9,0.4,-1.05,1.77,1.12
24,1,2004,0,1,6.125,169000,682,27,95,2.201488,9,2,1,44.929840000000006,149.89,43.18,0.405,0.16,-0.21,0.195,63484.91,0.19248610000000002,1.172252,1.138413,-0.5,-0.2,-0.11,2.12,-1.25
9,1,2004,0,1,6.0,104000,768,33,80,0.9141345999999999,12,0,0,26.96218,197.45,30.73,0.28,-0.02,0.04,0.32,47183.16,0.2117777,1.252105,1.272319,-0.8,-0.3,-0.14,2.48,-0.85
