time,label,current_year,default,payoff,int.rate,orig.upb,fico.score,dti.r,ltv.r,bal.repaid,t.act.12m,t.del.30d.12m,t.del.60d.12m,hpi.st.d.t.o,hpi.zip.o,hpi.zip.d.t.o,ppi.c.FRMA,TB10Y.d.t.o,FRMA30Y.d.t.o,ppi.o.FRMA,equity.est,hpi.st.log12m,hpi.r.st.us,hpi.r.zip.st,st.unemp.r12m,st.unemp.r3m,TB10Y.r12m,T10Y3MM,T10Y3MM.r12m
32,1,2001,0,1,7.375,100000,733,45,57,5.21807,12,0,0,27.11549,119.67,26.53,0.215,-0.45,-0.07,0.145,119550.2,0.09278243,1.0232379999999999,1.332455,1.7,0.6,-0.15,3.4,3.93
11,1,2006,0,1,6.5,172000,635,49,70,1.054651,12,0,0,3.9557510000000002,235.58,10.54,0.1,0.26,0.18,0.28,86521.7,0.02305107,1.26015,1.181522,-0.1,-0.1,0.27,-0.19,-0.94
12,1,2003,0,1,6.75,274000,761,47,80,0.925219,12,0,0,16.907320000000002,156.57,20.8,0.81,-0.28,-0.28,0.53,116535.5,0.14144379999999998,1.1275629999999999,1.2557129999999999,0.3,0.0,-0.67,3.08,0.11
18,1,2002,0,1,7.5,73000,662,21,75,1.409342,12,0,0,7.60285,143.95,8.49,1.37,-1.23,-0.98,0.39,31102.76,0.05905308,0.9519569999999999,1.3618629999999998,0.3,0.1,-0.6,2.82,0.04
7,1,2001,0,1,8.25,80000,759,33,80,0.45565,12,0,0,-0.21863379999999996,122.64,3.55,1.34,-0.91,-0.97,0.37,23259.17,0.02039598,0.983985,1.256816,0.4,0.6,-1.37,0.47,-0.1
7,1,2003,0,1,6.5,142000,716,19,77,0.2343262,12,0,0,1.161492,137.5,0.81,1.19,-0.48,-0.82,0.37,43526.01,0.01329351,0.8476466,1.330547,-0.1,-0.2,-1.59,2.5,-0.93
40,1,2004,0,1,7.125,90000,781,33,80,4.914378,12,0,0,8.183931,123.16,7.58,1.405,-1.15,-1.39,0.015,33846.86,0.02904698,0.7695343000000001,1.18615,-0.1,0.1,-0.14,2.48,-0.85
3,1,2002,0,1,6.5,301000,758,11,48,0.3333333,12,0,0,-0.33856590000000003,136.06,0.87,0.37,0.18,0.14,0.51,329996.4,0.02202511,0.8879555,1.3114729999999999,-0.1,-0.1,-0.6,2.82,0.04
16,1,2001,0,1,8.5,170000,774,61,63,3.007706,12,0,0,4.156318,127.89,7.12,1.48,-1.18,-0.97,0.51,119977.2,0.04403338,0.9780599,1.2900120000000002,0.8,0.4,-1.07,2.78,3.23
45,1,2002,0,1,6.625,185000,749,33,74,4.493076,12,0,0,12.0854,117.71,17.1,0.495,-1.18,-0.85,-0.355,109630.3,0.02959436,0.8932443999999999,1.283523,0.0,0.0,-0.6,2.82,0.04
23,1,2001,0,1,7.75,240000,675,25,67,1.662713,12,0,0,22.49362,129.28,45.22,0.83,-1.14,-1.04,-0.21,247495.0,0.1136483,1.017587,1.6147049999999998,0.6,0.5,-0.86,1.61,1.87
36,1,2002,0,1,7.75,143000,687,31,94,3.1899580000000003,12,0,0,11.773660000000001,126.32,17.02,1.62,-2.23,-1.93,-0.31,34186.55,0.03991091,0.9199914,1.3250600000000001,0.0,0.1,-0.6,2.82,0.04
58,1,2004,0,1,7.5,45000,777,26,27,5.169333,12,0,0,10.83076,130.11,23.87,1.92,-1.46,-1.65,0.27,154569.6,0.02214973,0.8131722,1.447302,0.2,-0.1,0.18,3.15,0.42
21,1,2003,0,1,6.75,205000,666,24,78,1.975902,12,0,0,0.5394335,134.06,3.66,0.96,-1.38,-1.32,-0.36,69046.43,0.004023653,0.8579716999999999,1.349332,0.4,0.0,-1.01,2.73,-0.46
21,1,2003,0,1,7.25,76000,701,25,80,1.223842,12,0,0,11.079139999999999,135.84,8.71,2.01,-1.24,-1.4,0.61,26021.48,0.0565756,0.9408915999999999,1.239794,0.6,0.1,-1.6,2.41,-0.82
20,1,2003,0,1,7.25,102000,714,8,80,2.0389310000000003,12,0,0,23.48982,150.92,31.11,1.46,-1.34,-1.24,0.22,53862.01,0.1576655,1.101596,1.389042,0.2,0.0,-1.01,2.73,-0.46
22,1,2005,0,1,6.625,70000,803,54,80,1.5983,12,0,0,9.285679,135.67,8.09,0.855,-0.04,-0.12,0.735,23836.43,0.04532485,0.7463126,1.201868,-0.5,-0.1,-0.02,0.82,-1.98
18,1,2003,0,1,7.5,113000,772,48,90,1.154196,12,0,0,22.319329999999997,137.72,14.21,1.18,-0.83,-0.86,0.32,26577.37,0.12128399999999999,1.073742,1.119341,-0.2,-0.1,0.19,3.5,0.86
6,1,2004,0,1,5.75,139000,775,18,73,0.7194245,12,0,0,11.67257,169.76,17.04,0.11,-0.62,-0.68,-0.57,71523.84,0.1728172,1.189165,1.0908870000000002,-0.2,0.0,-0.19,2.34,-1.03
71,1,2006,0,1,8.0,78000,629,24,85,6.019551,12,0,0,101.618,124.19,115.59,1.6,-0.51,-0.73,0.87,103870.1,0.03701384,1.219681,1.1892790000000002,-0.6,-0.2,0.27,-0.19,-0.94
20,1,2001,0,1,8.625,52000,669,44,75,1.075038,12,0,0,3.6752480000000003,127.39,10.34,1.605,-1.34,-1.11,0.495,23520.01,0.02549518,0.9628065,1.33685,1.4,0.8,-1.07,2.78,3.23
72,0,2006,0,0,7.875,114000,739,35,75,6.308421,12,0,0,114.1835,117.16,125.73,1.095,-0.94,-1.35,-0.255,208310.1,0.08320029,1.268216,1.1430040000000001,-0.2,0.2,1.11,0.32,-0.71
13,1,2003,0,1,6.75,132000,709,64,49,1.157879,12,0,0,11.92774,146.0,4.97,0.81,-0.67,-0.4,0.41,148086.4,0.09528272,1.047662,1.150325,1.1,0.1,-0.67,3.08,0.11
5,1,2001,0,1,7.125,121000,753,35,90,0.0,12,0,0,1.180762,140.23,2.71,0.485,-0.71,-0.47,0.015,16042.64,0.04757683,0.9876186,1.354717,1.2,0.4,-1.17,2.41,2.78
72,0,2006,0,0,8.0,105000,628,41,95,5.507788,2,8,2,27.26503,125.36,42.99,1.69,-1.02,-1.37,0.32,48743.85,0.05661278,0.7638005999999999,1.326411,-0.6,-0.3,0.52,-0.09,-0.87
36,1,2005,0,1,6.625,87000,760,19,59,3.396184,12,0,0,12.499130000000001,137.12,21.11,0.965,-0.69,-1.15,-0.185,86113.81,0.04212049,0.7939465,1.3639370000000002,-0.3,0.2,0.07,1.89,-1.38
58,1,2006,0,1,6.5,140000,659,48,46,6.141214,12,0,0,79.03279,123.82,108.54,0.1,-0.31,-0.56,-0.46,439735.3,0.01944945,1.1439290000000002,1.228795,-0.4,0.0,0.27,-0.19,-0.94
18,1,2001,0,1,8.0,122000,697,42,80,0.9550492,12,0,0,5.915851,110.7,7.67,1.09,-1.22,-1.05,0.04,42231.33,0.04454157,0.9891319,1.1727969999999999,0.4,0.1,-1.37,0.47,-0.1
21,1,2003,0,1,6.875,224000,729,16,80,2.138527,12,0,0,14.09489,155.92,17.71,0.965,-1.43,-1.12,-0.155,92593.79,0.08180418,1.0124870000000001,1.428398,0.1,0.3,-1.47,2.68,-0.81
59,1,2005,0,1,7.875,60000,736,39,79,7.469317,12,0,0,108.3146,120.43,129.69,2.345,-1.83,-2.46,-0.115,102220.2,0.1710864,1.3048440000000001,1.221443,-1.0,-0.3,-0.73,1.03,-2.43
23,1,2004,0,1,6.75,147000,673,56,95,1.8676869999999999,12,0,0,40.321999999999996,118.04,28.18,1.35,-1.33,-1.36,-0.01,47423.08,0.175677,1.1978959999999998,0.9210845999999999,-0.3,-0.1,0.02,2.89,0.21
19,1,2003,0,1,7.0,124000,687,46,80,1.471532,12,0,0,5.097633999999999,140.51,7.1,1.21,-0.61,-0.85,0.36,40656.88,0.02970017,0.8998016,1.351399,0.5,0.2,-1.25,2.83,-0.67
18,1,2003,0,1,6.25,200000,767,43,79,1.7857,12,0,0,4.595926,128.78,4.56,0.94,-1.52,-1.85,-0.91,65700.32,0.02180991,0.8697929,1.250075,-0.2,0.1,-1.59,2.5,-0.93
23,1,2002,0,1,7.5,253000,810,50,56,1.946047,12,0,0,10.069460000000001,125.26,13.49,1.19,-1.3,-0.82,0.37,252364.7,0.05423073,0.9398719000000001,1.2605680000000001,0.5,0.0,-0.63,2.36,-0.05
5,1,2000,0,1,8.625,165000,668,48,66,0.0,12,0,0,3.281195,117.78,3.41,0.315,0.41,0.35,0.665,92238.07,0.1143367,0.9525899,1.363879,-0.5,0.0,1.52,0.97,0.41
38,1,2004,0,1,7.0,77000,793,49,48,3.977065,12,0,0,18.28443,138.99,28.62,1.19,-0.42,-1.21,-0.02,119511.1,0.05083613,0.8530697,1.352816,0.5,0.0,-0.04,2.04,-1.33
20,1,2001,0,1,8.5,225000,707,35,75,1.7969330000000001,12,0,0,8.971016,115.67,11.18,1.48,-1.34,-1.11,0.37,108039.4,0.06442814,0.9947787,1.191673,1.5,0.7,-1.07,2.78,3.23
15,1,2005,0,1,6.25,155000,684,24,86,1.794129,12,0,0,4.938617,185.09,12.5,-0.03,0.41,0.56,0.53,40185.41,0.04408669,0.7502981,1.625661,-0.5,-0.1,0.35,0.66,-1.46
21,1,2001,0,1,8.0,121000,659,31,90,4.273223000000001,12,0,0,16.35509,142.25,30.91,0.98,-1.61,-1.21,-0.23,47828.95,0.09059206,1.020175,1.58623,0.8,0.4,-1.07,2.78,3.23
20,1,2001,0,1,7.875,134000,780,45,80,1.7597759999999998,12,0,0,18.70554,119.97,30.8,1.235,-1.69,-1.59,-0.355,78860.52,0.1027856,1.0204360000000001,1.3829719999999999,1.2,0.6,-1.17,2.41,2.78
20,1,2002,0,1,7.375,265000,679,40,74,2.887019,12,0,0,8.901304,158.93,14.89,1.385,-1.23,-1.13,0.255,134309.5,0.03981313,0.9471141,1.575656,1.2,0.1,-0.86,2.24,0.15
12,2,2003,1,0,6.75,116000,730,50,73,0.8256896999999999,8,3,1,16.907320000000002,156.57,20.8,0.81,-0.28,-0.28,0.53,64971.99,0.14144379999999998,1.1275629999999999,1.2557129999999999,0.3,0.0,-0.67,3.08,0.11
7,1,2003,0,1,6.25,145000,745,39,95,0.4691724,12,0,0,9.51183,171.86,11.24,0.27,0.46,0.07,0.34,18294.3,0.1090579,1.066115,1.349827,0.5,0.1,0.4,3.33,1.09
5,1,2002,0,1,7.0,211000,756,29,80,0.47393359999999995,12,0,0,5.747023,137.45,3.62,1.01,-1.29,-0.77,0.24,60696.34,0.1280922,1.057469,1.1453309999999999,0.0,-0.1,-0.86,2.24,0.15
11,1,2001,0,1,7.75,253000,749,20,54,2.072016,12,0,0,10.28235,108.71,8.7,0.63,-0.96,-1.1,-0.47,258256.0,0.1322536,1.018066,1.118647,-0.1,0.2,-0.85,1.27,0.94
14,1,2001,0,1,8.25,133000,771,45,80,0.9338346,12,0,0,6.587624000000001,147.29,13.73,1.23,-1.09,-0.66,0.57,49989.4,0.06236216,0.993434,1.514726,1.5,0.7,-1.07,2.78,3.23
27,1,2003,0,1,7.875,131000,661,47,95,2.306107,12,0,0,32.42794,118.21,8.6,2.085,-1.14,-1.33,0.755,19947.84,0.13312520000000003,1.099448,0.9501526,0.1,0.0,-1.25,2.83,-0.67
7,1,2001,0,1,8.375,107000,813,49,69,-0.02528302,12,0,0,1.937403,120.8,4.96,1.465,-0.91,-0.97,0.495,53904.1,0.04344338,0.9961936,1.237183,0.8,0.4,-1.37,0.47,-0.1
17,1,2003,0,1,8.0,160000,734,50,90,1.102563,12,0,0,21.31352,148.21,26.95,2.1,-0.68,-0.82,1.28,51868.38,0.1607017,1.09744,1.3486879999999999,0.3,0.1,-0.99,2.88,-0.51
11,1,2003,0,1,6.875,144000,718,28,80,1.194583,12,0,0,5.339585,130.34,5.19,0.965,-1.35,-0.85,0.115,44887.61,0.0720193,0.9672713,1.167081,0.2,0.1,-1.47,2.68,-0.81
23,1,2002,0,1,7.75,143000,721,29,80,1.8815380000000002,12,0,0,7.911155,122.34,11.9,0.87,-0.89,-1.34,-0.47,55827.6,0.03319296,0.9548322,1.2660420000000001,1.8,0.2,0.07,3.5,2.23
8,1,2003,0,1,6.625,118000,721,24,76,0.4579487,12,0,0,3.271959,140.51,4.77,0.685,-0.05,0.01,0.695,42709.34,0.03483406,0.8889695,1.304578,1.1,0.1,-0.67,3.08,0.11
26,1,2004,0,1,6.625,120000,722,46,95,2.148,12,0,0,29.85422,162.85,55.86,0.985,0.23,-0.35,0.635,52221.61,0.1054843,1.0520049999999999,1.443764,-1.0,-0.3,-0.19,2.34,-1.03
51,1,2004,0,1,8.125,148000,665,35,80,5.188986,12,0,0,38.132670000000005,126.5,44.73,2.305,-1.82,-2.4,-0.095,110095.1,0.13782329999999998,0.9589867,1.2531940000000001,-0.9,-0.3,-0.17,2.8,-0.7
72,0,2005,0,0,8.125,34000,732,40,80,6.209879,12,0,0,21.1607,126.74,53.86,2.215,-1.91,-2.05,0.165,27829.05,0.00806759,0.7146159000000001,1.567583,-0.5,0.0,0.07,0.78,-1.7
7,1,2005,0,1,6.125,155000,644,37,76,0.6909031999999999,12,0,0,15.941270000000001,192.06,24.77,0.475,-0.05,-0.07,0.405,76321.38,0.21704009999999999,1.274434,1.099641,-0.3,0.0,-0.58,1.3,-2.4
34,1,2003,0,1,8.625,45000,736,30,40,2.491978,11,1,0,10.5752,126.08,13.09,2.685,-1.76,-1.74,0.945,80301.47,0.02166309,0.8799485999999999,1.262523,0.5,0.1,-0.67,3.08,0.11
17,1,2002,0,1,8.25,75000,684,37,79,5.025027,12,0,0,7.685442,118.0,4.38,1.44,-0.83,-0.87,0.57,27229.4,0.07147523,0.9908370000000001,1.138247,1.2,0.3,-0.19,3.19,2.97
17,1,2003,0,1,7.25,275000,704,28,74,1.392218,12,0,0,16.47874,160.48,25.6,1.46,-0.67,-0.85,0.61,159731.8,0.1245218,1.054541,1.483307,0.1,0.2,-1.01,2.73,-0.46
7,1,2006,0,1,5.625,320000,737,49,71,0.7589688,12,0,0,4.687712,324.51,16.3,-0.955,0.53,0.43,-0.525,155771.6,0.09319284,1.312325,1.568925,-0.6,-0.1,0.65,0.39,-1.17
9,1,2004,0,1,5.75,109000,747,28,95,0.7921100999999999,12,0,0,2.9235290000000003,152.85,5.31,0.35,-0.15,-0.54,-0.19,10586.19,0.06086887,0.9099229,1.3116079999999999,-0.6,-0.2,0.02,2.89,0.21
14,1,2003,0,1,6.625,241000,683,53,74,1.280498,12,0,0,12.95127,148.3,17.08,0.835,-1.14,-1.17,-0.335,125270.4,0.10171000000000001,1.034071,1.344396,-0.1,0.0,-1.01,2.73,-0.46
15,1,2002,0,1,6.875,175000,748,35,33,1.312057,12,0,0,5.4451849999999995,157.63,8.96,0.535,-0.74,-0.86,-0.325,387742.6,0.03751238,0.9572896999999999,1.51384,1.7,0.0,-0.59,2.97,1.24
7,1,2001,0,1,8.75,180000,740,49,90,0.44855559999999994,12,0,0,3.801561,146.47,7.66,1.84,-0.91,-0.97,0.87,31266.88,0.09720357,1.005133,1.502792,0.3,0.3,-1.37,0.47,-0.1
17,1,2005,0,1,6.0,166000,659,42,80,1.554699,12,0,0,10.663730000000001,138.15,4.1,0.47,-0.08,-0.05,0.42,50238.96,0.06096232,0.7589303000000001,1.194356,-0.1,-0.1,-0.73,1.03,-2.43
21,1,2004,0,1,6.0,156000,736,52,80,2.5891669999999998,12,0,0,21.559720000000002,151.44,33.27,0.28,0.08,-0.18,0.1,85878.84,0.09448301,0.96367,1.338201,-0.2,-0.1,-0.14,2.48,-0.85
40,1,2004,0,1,7.875,62000,807,29,80,2.342393,12,0,0,40.41168,108.19,14.74,1.865,-0.81,-1.14,0.725,27067.3,0.09938155,1.0433059999999998,0.8743865,-0.2,-0.3,0.39,3.41,0.58
18,1,2002,0,1,7.0,222000,665,32,42,1.618559,12,0,0,17.44379,137.92,6.78,0.69,-1.45,-0.89,-0.2,336148.6,0.11370350000000001,1.038664,1.189584,1.7,0.6,-0.63,2.36,-0.05
4,1,2002,0,1,6.75,240000,769,33,75,0.41666670000000006,12,0,0,-0.11271480000000002,166.18,0.94,0.62,-0.21,-0.09,0.53,82810.09,0.04243606,0.9193546999999999,1.5459559999999999,0.1,0.1,-0.6,2.82,0.04
8,2,2001,1,0,8.5,197000,657,45,80,0.4337563,7,3,2,-0.8172642,130.39,5.85,1.35,-0.94,-1.07,0.28,61152.61,0.01839955,0.9945610999999999,1.364644,0.7,0.2,-1.5,0.01,-1.33
19,1,2001,0,1,8.0,81000,738,27,97,1.415593,12,0,0,6.9655130000000005,132.72,12.89,1.09,-1.03,-0.85,0.24,11761.95,0.04324489,0.9888882999999999,1.443043,1.5,0.5,-1.37,0.47,-0.1
36,1,2003,0,1,8.25,66000,780,15,69,2.594818,12,0,0,16.99918,140.27,28.34,2.35,-2.47,-2.41,-0.06,50690.22,0.06692569,0.9541584000000001,1.493207,0.1,-0.1,-0.99,2.88,-0.51
1,1,2002,0,1,6.625,221000,750,39,90,0.0,12,0,0,0.0,139.48,0.0,0.315,0.0,0.0,0.315,24444.44,0.05812837,0.9548865,1.247274,0.5,0.1,-0.63,2.36,-0.05
15,1,2001,0,1,8.625,102000,666,27,94,0.9316667,12,0,0,2.411593,127.14,5.85,1.605,-1.15,-0.86,0.745,12453.76,0.02549518,0.9628065,1.290842,1.4,0.8,-1.07,2.78,3.23
42,1,2003,0,1,8.125,87000,659,37,90,2.831632,12,0,0,16.1053,127.37,25.18,2.885,-3.33,-3.01,-0.125,31240.39,0.03160008,0.896388,1.373369,0.0,0.0,-1.6,2.41,-0.82
7,1,2004,0,1,5.25,216000,697,30,80,0.8608796000000001,12,0,0,2.454398,139.46,2.24,-0.33,-0.37,-0.74,-1.07,60196.23,0.08826781,0.9749309000000002,1.1108959999999999,-0.3,0.0,0.18,3.15,0.42
6,1,2002,0,1,6.875,300000,774,55,66,0.6666667,12,0,0,1.213049,135.1,2.84,0.565,-1.22,-0.45,0.115,166100.7,0.03640892,0.9221246,1.277328,0.9,0.1,-0.63,2.36,-0.05
33,1,2006,0,1,5.875,167000,769,23,95,7.636048,12,0,0,10.12523,142.68,18.06,-0.245,0.85,0.81,0.565,43792.57,0.03856524,0.7361894,1.3467200000000001,-0.6,-0.3,0.2,0.18,-1.71
38,1,2003,0,1,7.875,82000,642,22,75,12.91202,12,0,0,10.70934,125.06,21.05,2.085,-2.3,-2.44,-0.355,55637.21,0.03214124,0.8929636000000001,1.347909,0.5,0.3,-1.25,2.83,-0.67
25,1,2002,0,1,8.75,126000,640,22,84,1.6806349999999999,12,0,0,28.32893,111.68,28.63,2.76,-1.93,-1.89,0.87,64571.22,0.1461542,1.078726,1.1167120000000001,0.9,0.1,-0.86,2.24,0.15
32,1,2006,0,1,5.875,334000,708,28,57,4.488649,12,0,0,14.934439999999999,203.98,32.64,-0.265,0.25,0.13,-0.135,359640.6,0.03446721,0.7841839,1.8358849999999998,-0.7,-0.2,0.06,-0.34,-1.0
21,1,2002,0,1,8.0,202000,648,35,80,1.754109,12,0,0,8.44868,123.26,12.17,1.24,-0.64,-1.12,0.12,78973.73,0.04675649,0.9621163,1.252109,1.5,0.0,-0.23,3.43,1.66
11,1,2003,0,1,7.125,153000,772,35,80,1.4258170000000001,12,0,0,13.2083,129.69,5.26,1.885,-0.93,-0.98,0.905,48188.27,0.1316819,1.1156709999999999,0.9761299999999999,0.2,0.1,-1.6,2.41,-0.82
16,1,2006,0,1,6.0,300000,702,46,80,1.5873329999999999,9,3,0,25.869120000000002,232.67,43.26,-0.31,0.72,0.78,0.47,149485.2,0.1196088,1.0426879999999998,1.592536,-0.4,0.0,0.52,-0.09,-0.87
50,1,2005,0,1,7.125,156000,568,62,80,4.270581,12,0,0,77.17571,130.67,39.22,1.215,-0.77,-1.01,0.205,103522.6,0.1635512,1.146298,0.9192971999999999,-0.2,-0.1,0.07,0.78,-1.7
9,1,2002,0,1,6.625,235000,748,9,78,0.8780425999999999,12,0,0,2.564897,186.59,6.66,0.495,-1.23,-1.05,-0.555,79099.18,0.03787612,0.9242609,1.778184,0.2,0.1,-0.6,2.82,0.04
50,1,2004,0,1,8.25,17000,711,30,74,4.357705999999999,12,0,0,51.5701,121.48,74.58,2.67,-2.58,-2.67,0.0,20817.54,0.1303608,1.1030879999999998,1.3584889999999998,-0.7,-0.2,0.18,3.15,0.42
47,1,2003,0,1,7.25,109000,739,44,80,4.576642,12,0,0,46.96008,119.79,12.24,1.46,-1.28,-1.14,0.32,46160.4,0.12135660000000001,1.074911,1.032512,0.0,-0.1,-1.01,2.73,-0.46
17,1,2001,0,1,8.0,80000,744,25,68,1.129125,12,0,0,7.534357000000001,133.61,8.58,0.8,-1.27,-1.05,-0.25,46105.27,0.03802459,0.9850853,1.387067,1.3,0.2,-1.05,1.77,1.12
16,1,2001,0,1,8.125,134000,713,20,97,1.415276,12,0,0,6.547019000000001,118.07,8.73,0.925,-1.13,-1.11,-0.185,16255.08,0.04105109,0.9919024999999999,1.228436,0.9,0.3,-1.05,1.77,1.12
20,1,2001,0,1,8.125,179000,768,27,80,1.438715,11,1,0,16.39218,122.34,10.4,0.965,-1.35,-1.46,-0.495,66346.06,0.10555930000000001,1.0363950000000002,1.194423,1.6,0.7,-0.15,3.4,3.93
16,1,2004,0,1,5.875,122000,662,40,80,1.370164,12,0,0,6.080997,152.55,7.5,0.155,0.8,0.48,0.635,39669.14,0.04547142,0.8179597,1.366101,0.2,0.1,-0.14,2.48,-0.85
21,1,2005,0,1,5.625,218000,756,25,73,2.883257,12,0,0,53.851690000000005,201.05,84.61,-0.655,0.71,0.88,0.225,212591.3,0.15100770000000002,1.312383,1.3436540000000001,-0.7,-0.1,0.35,0.66,-1.46
19,1,2001,0,1,8.125,240000,742,24,54,1.362783,12,0,0,8.734283999999999,131.73,11.02,1.015,-1.0,-0.95,0.065,244895.6,0.03853528,0.9837813,1.382495,1.2,0.2,-0.82,1.79,1.38
29,1,2005,0,1,5.625,204000,575,35,69,3.0295099999999997,12,0,0,4.185468,161.56,11.01,-0.525,1.13,0.91,0.385,117980.5,0.005290549,0.7087602,1.505285,-0.6,0.0,0.36,0.75,-1.59
30,1,2004,0,1,6.875,156000,751,22,80,2.759487,12,0,0,20.66516,157.12,23.71,1.475,-0.74,-1.24,0.235,72731.03,0.09074555,0.9476163000000001,1.439958,-0.6,-0.1,0.02,2.89,0.21
21,1,2001,0,1,7.75,182000,696,36,80,1.365659,12,0,0,9.515013,115.82,15.3,0.73,-1.61,-1.21,-0.48,78038.6,0.05964965,0.9910479999999999,1.236424,1.0,0.4,-1.07,2.78,3.23
13,1,2001,0,1,8.375,70000,680,32,90,0.6602,12,0,0,3.4431599999999998,139.12,6.68,1.355,-1.07,-0.71,0.645,11974.5,0.03379667,0.968266,1.407201,2.1,0.9,-1.07,2.78,3.23
11,1,2005,0,1,6.875,108000,747,29,80,0.9511110999999999,12,0,0,29.203559999999996,189.62,36.11,1.105,0.05,0.05,1.155,53735.72,0.17763679999999998,1.250543,1.136619,-0.1,-0.2,-0.32,0.96,-2.21
42,1,2002,0,1,6.875,140000,714,17,71,20.99266,12,0,0,24.479979999999998,112.77,30.65,0.655,-0.97,-0.76,-0.105,140165.6,0.0669671,0.9789969000000001,1.264769,1.3,0.0,-0.71,2.64,1.03
40,1,2005,0,1,6.75,115000,763,45,95,3.8266089999999995,12,0,0,19.67391,162.72,53.97,0.98,-0.9,-0.99,-0.01,50603.25,0.07559782,0.7783999,1.7369029999999999,-0.1,0.1,-0.02,0.82,-1.98
14,1,2005,0,1,5.375,155000,777,28,95,1.739613,12,0,0,49.035759999999996,161.01,35.07,-0.395,-0.55,-0.48,-0.875,46392.13,0.25049499999999997,1.292016,0.9556295,-1.1,-0.4,-0.32,0.96,-2.21
20,1,2002,0,1,8.0,122000,779,36,95,1.7536889999999998,12,0,0,21.272579999999998,132.27,23.77,1.45,-0.79,-1.18,0.27,31638.87,0.1210328,1.059615,1.294548,1.4,0.0,-0.35,3.23,1.44
22,1,2003,0,1,6.875,211000,790,40,92,2.457286,12,0,0,5.369629,136.1,11.28,1.085,-1.28,-1.24,-0.155,42339.48,0.03228798,0.885534,1.371033,0.2,0.5,-1.25,2.83,-0.67
18,1,2002,0,1,8.125,76000,674,47,72,1.247763,12,0,0,4.852776,123.75,6.35,1.785,-0.45,-0.78,1.005,35920.24,0.02297802,0.9114394,1.2417209999999999,0.9,-0.3,-0.59,2.97,1.24
6,1,2005,0,1,6.125,155000,671,50,78,0.0,12,0,0,30.857470000000003,219.14,46.78,0.355,0.01,0.08,0.435,86138.44,0.31361669999999997,1.158534,1.4453280000000002,-0.4,-0.2,-0.32,0.96,-2.21
15,1,2001,0,1,8.5,118000,722,42,90,1.039068,12,0,0,8.735306,120.94,10.87,1.3,-0.87,-1.03,0.27,26121.38,0.06485699,0.9968798000000001,1.270597,0.8,0.2,-1.05,1.77,1.12
20,1,2003,0,1,6.75,209000,733,38,80,1.913589,10,2,0,4.156304,154.33,12.85,0.85,-1.23,-1.21,-0.36,78001.89,0.03132608,0.9258915999999999,1.525743,0.5,0.2,-0.99,2.88,-0.51
15,1,2003,0,1,7.375,171000,728,32,64,0.9012940999999999,12,0,0,22.82477,133.56,27.83,1.435,-1.18,-0.82,0.615,152505.7,0.14144379999999998,1.1275629999999999,1.1425809999999998,0.3,0.0,-0.67,3.08,0.11
21,1,2005,0,1,5.875,166000,788,9,78,2.784121,12,0,0,13.72635,150.28,21.7,-0.165,0.52,0.1,-0.065,81677.81,0.07999367,0.8971283000000001,1.280506,-0.4,-0.1,0.67,1.76,-1.13
9,1,2000,0,1,7.875,104000,693,38,90,1.046442,12,0,0,0.6494869000000001,124.18,2.68,0.745,-0.75,-1.0,-0.255,15137.73,0.0345476,1.0,1.2686,-0.4,-0.2,-1.04,-0.53,-1.61
11,1,2001,0,1,8.875,88000,754,37,14,1.935068,12,0,0,3.754638,157.95,9.87,1.765,-0.55,-0.88,0.885,581552.5,0.04132327,0.9885106,1.617515,1.0,0.3,-0.82,1.79,1.38
15,1,2003,0,1,6.375,150000,712,20,51,1.525267,12,0,0,23.49939,179.55,34.24,0.585,-0.95,-1.02,-0.435,202493.5,0.15254600000000001,1.115665,1.5785850000000001,0.3,0.1,-1.25,2.83,-0.67
3,1,2000,0,1,8.75,253000,781,48,62,0.3952569,12,0,0,0.40506759999999997,133.39,1.8,1.07,-0.09,-0.31,0.76,161571.0,0.06164898,0.9967222,1.36589,0.2,-0.1,-0.37,-0.37,-1.62
16,1,2002,0,1,7.0,104000,765,25,80,3.9020669999999997,12,0,0,10.016539999999999,121.88,4.33,0.69,-1.3,-0.72,-0.03,34676.63,0.08540581,0.9835578000000001,1.09571,0.4,0.1,-0.63,2.36,-0.05
13,1,2002,0,1,7.25,163000,690,28,80,0.9303066999999999,12,0,0,7.444567999999999,130.45,10.37,0.7,-0.35,-0.56,0.14,58463.31,0.06881705,0.984082,1.257949,1.5,0.1,-0.35,3.23,1.44
12,1,2004,0,1,5.875,268000,678,38,95,1.1095899999999999,12,0,0,22.12951,139.57,2.41,0.295,0.27,-0.33,-0.035,21950.17,0.1561319,1.244616,0.8719049999999999,-0.1,0.0,0.18,3.15,0.42
72,0,2006,0,0,7.875,108000,759,25,80,20.03653,12,0,0,34.89257,129.47,28.85,1.565,-1.02,-1.37,0.195,78721.71,0.06831411,0.8097036,1.17667,-0.4,-0.2,0.52,-0.09,-0.87
22,1,2004,0,1,5.75,274000,686,49,80,2.273796,12,0,0,50.57336,191.25,53.56,0.03,0.1,-0.21,-0.18,170648.1,0.2117777,1.252105,1.365047,-0.8,-0.3,-0.14,2.48,-0.85
42,1,2003,0,1,7.75,149000,673,29,80,3.614758,12,0,0,40.82367,121.31,30.62,1.81,-2.54,-2.37,-0.56,89647.57,0.12014749999999999,1.070267,1.13319,-0.3,-0.1,-0.67,3.08,0.11
